Pool_ID	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
0;3867;3867;0:1	0.4960955443270556	0.19473684210526315	0.0	0.19322709163346613	0.0	0.1123046875	0.0	0.0	0.09661598822952427	0.1926032660902978	0.17644207464857004	0.0	0.0	0.414	0.2065167508031207	0.21390374331550802	0.0	0.0	0.0	0.0
0;3915;3915;0:1	0.0	0.0	0.0	0.10346534653465346	0.0	0.0	0.0	0.0	0.10142786804529788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09927007299270073	0.0	0.0
0;4159;4159;0:1	0.10361445783132531	0.2841185041282176	1.0	0.8013937282229965	0.6061660865241174	0.8941825476429288	1.0	0.40058337384540593	0.4088888888888889	0.7047169811320755	0.609051516610496	0.6898523106241067	0.9096648858669257	0.19323197645904855	0.7017126546146527	0.4948954788526981	0.8942815953868333	0.698405253283302	0.4916864608076009	0.6951276102088167
0;4261;4261;0:1	0.0	0.0	0.0	0.09936678032148076	0.0	0.0	0.0	0.0	0.1076555023923445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10642471799901913	0.0	0.0
0;4353;4353;0:1	0.0	0.09466602594906295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0;4438;4438;0:1	0.8968330134357005	0.68743961352657	0.0	0.18774703557312253	0.39122227465785747	0.09183180280328661	0.0	0.600100857286939	0.597036328871893	0.2950068712780577	0.4051005394801373	0.285645472061657	0.09471680152308425	0.8122020972354623	0.2917063870352717	0.5004830917874397	0.09698681732580038	0.3112459169388707	0.5105386416861827	0.3111007462686567
0;4636;4636;0:1	0.0	0.0	0.0	0.0	0.09637964774951076	0.1001890359168242	0.08628211342704799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09865900383141762
0;4815;4815;0:1	0.2067490494296578	0.40937350549976087	1.0	0.7982708933717579	0.7005245588936576	0.9002375296912114	1.0	0.40749414519906324	0.3802884615384615	0.80322265625	0.6070565490575157	0.9079784630445423	0.9041828793774319	0.20652173913043478	0.6908831908831908	0.48633093525179855	0.9154518950437318	0.690952380952381	0.616370808678501	0.806
0;5078;5078;0:1	0.4973945997157745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0;5490;5490;0:1	0.19056515646893976	0.40219880897847	1.0	0.8009803921568628	0.7037037037037037	0.9184652278177458	1.0	0.3912835249042146	0.3990314769975787	0.7991513437057991	0.5966666666666667	0.909952606635071	0.8861434108527132	0.2026204960224614	0.6852216748768473	0.5077444336882866	0.898360655737705	0.6982220086496876	0.5941261434761675	0.8115458015267175
0;5618;5618;0:1	0.08977436389822371	0.11184521000471921	0.20492610837438424	0.0	0.0	0.08806818181818182	0.10567901234567902	0.0	0.0	0.3199802176063304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20604395604395603	0.0
0;6301;6301;0:1	0.0	0.0	0.0	0.0	0.10523715415019763	0.07853403141361257	0.09865678554886521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10585918266863614
0;6311;6311;0:1	0.7991329479768786	0.7047075606276747	0.0	0.19491525423728814	0.2911764705882353	0.10427679000480539	0.09907407407407408	0.5924075924075924	0.5967741935483871	0.19204655674102813	0.3972093023255814	0.10673624288425047	0.10216406643180674	0.8121212121212121	0.2968523002421308	0.5108958837772397	0.10204081632653061	0.3031325301204819	0.40745986779981114	0.20592592592592593
0;6598;6598;0:1	0.0	0.097747963584092	0.0	0.0	0.0	0.0	0.10586552217453506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0;6808;6808;0:1	0.0	0.0	0.10481444332998997	0.20619071392910635	0.21739130434782608	0.0	0.09311348205625607	0.09328891004283675	0.0	0.08975563909774437	0.08978622327790974	0.09707317073170732	0.0	0.10826210826210826	0.2029467680608365	0.08888888888888889	0.09709193245778612	0.20975378787878787	0.0	0.0
0;8185;8185;0:1	0.0	0.10666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0;8300;8300;0:1	0.0	0.0994909763998149	0.0	0.0	0.0	0.0	0.0	0.11446360153256704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10472479298587432	0.1011964107676969
0;8414;8414;0:1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08716707021791767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0;8570;8570;0:1	0.5891065456282848	0.39662447257383965	0.0	0.197294776119403	0.30914368650217705	0.1102803738317757	0.10684798445847499	0.4978334135772749	0.5979581915410792	0.10334928229665072	0.30900243309002434	0.09169054441260745	0.30109575988565984	0.6960116731517509	0.21858449687048628	0.21697203471552556	0.08801955990220049	0.29249394673123486	0.2929906542056075	0.10266343825665859
0;9190;9190;0:1	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
